timestamp=1399056983008;power=32.306935418017275
timestamp=1399056984009;power=30.909152068021847
timestamp=1399056985009;power=30.696839595323937
timestamp=1399056986009;power=30.942035481301655
timestamp=1399056987008;power=29.99565171360181
timestamp=1399056988008;power=30.141894087153855
=====
timestamp=1399056989008;power=30.50523630780093
timestamp=1399056990010;power=30.260755278633642
timestamp=1399056991008;power=44.66784946208775
timestamp=1399056992009;power=43.570219323162846
timestamp=1399056993008;power=48.44549944564481
timestamp=1399056994008;power=49.374899948515036
timestamp=1399056995008;power=48.969034578811126
timestamp=1399056996009;power=48.61821318351038
timestamp=1399056997009;power=48.405467464260695
timestamp=1399056998008;power=48.97375696622549
timestamp=1399056999009;power=49.020829204075966
timestamp=1399057000008;power=50.26673797534626
timestamp=1399057001008;power=49.01329071407506
timestamp=1399057002008;power=48.66233934480878
timestamp=1399057003009;power=48.77117087861495
timestamp=1399057004009;power=48.87107753345454
timestamp=1399057005008;power=49.407068504984416
timestamp=1399057006008;power=49.287644092987314
timestamp=1399057007008;power=48.99767217588353
timestamp=1399057008009;power=48.7451327608532
timestamp=1399057009009;power=49.39803531437988
timestamp=1399057010009;power=49.098813583395675
timestamp=1399057011008;power=50.36508494259945
timestamp=1399057012009;power=49.111161110121294
timestamp=1399057013009;power=49.68172515648291
timestamp=1399057014008;power=49.5600045377614
timestamp=1399057015008;power=49.36946270429024
timestamp=1399057016008;power=49.85350741426216
timestamp=1399057017009;power=49.68124858527596
timestamp=1399057018008;power=50.26660800138073
timestamp=1399057019008;power=49.311970886869545
timestamp=1399057020008;power=49.472467071975025
timestamp=1399057021009;power=39.3787322333492
timestamp=1399057022009;power=26.9222439999569
timestamp=1399057023008;power=28.059927782593512
timestamp=1399057024008;power=27.962468970771464
timestamp=1399057025009;power=27.81221906661549
timestamp=1399057026009;power=28.00724500189753
timestamp=1399057027008;power=27.725613080915437
timestamp=1399057028008;power=27.66160090289051
timestamp=1399057029008;power=28.689803281893283
timestamp=1399057030009;power=27.98231166284281
timestamp=1399057031009;power=28.276052824947048
timestamp=1399057032008;power=27.87367508998494
timestamp=1399057033009;power=27.630732086076456
timestamp=1399057034009;power=27.565355181413434
timestamp=1399057035009;power=27.708868101689287
timestamp=1399057036009;power=27.370870804321115
timestamp=1399057037009;power=27.377586125873645
timestamp=1399057038009;power=27.84696544006794
timestamp=1399057039008;power=27.58937870270942
timestamp=1399057040009;power=27.469391070195016
timestamp=1399057041009;power=27.745867357210972
timestamp=1399057042008;power=27.448660222692524
timestamp=1399057043008;power=28.383931216339313
timestamp=1399057044009;power=27.673493520736763
timestamp=1399057045008;power=27.297782111036476
timestamp=1399057046008;power=27.544624333910946
timestamp=1399057047008;power=27.401241387600624
timestamp=1399057048009;power=27.342514817507364
timestamp=1399057049009;power=27.16377895257211
