timestamp=1399057211352;power=31.245351392200146
timestamp=1399057212359;power=31.80163996468074
timestamp=1399057213359;power=31.552653171374978
timestamp=1399057214359;power=30.265889250272192
timestamp=1399057215359;power=30.813751177320736
timestamp=1399057216358;power=31.643374999316908
timestamp=1399057217359;power=30.522652819182333
timestamp=1399057218359;power=30.34950583476499
timestamp=1399057219359;power=30.98613998027247
timestamp=1399057220359;power=30.101342209907603
timestamp=1399057221359;power=30.814487696458755
timestamp=1399057222359;power=29.953366850148456
timestamp=1399057223359;power=30.400303992960744
timestamp=1399057224359;power=30.941688884060234
timestamp=1399057225359;power=29.955533082907337
timestamp=1399057226359;power=31.12880806977236
timestamp=1399057227359;power=29.995413427998333
timestamp=1399057228359;power=30.60761246798564
timestamp=1399057229358;power=30.480281306418625
=====
timestamp=1399057230359;power=31.012654669241172
timestamp=1399057231359;power=37.07858296531438
timestamp=1399057232358;power=43.6454092622236
timestamp=1399057233358;power=48.874326882592854
timestamp=1399057234359;power=49.05291111123499
timestamp=1399057235358;power=48.61450892549269
timestamp=1399057236359;power=48.458540166853275
timestamp=1399057237358;power=48.54427965944978
timestamp=1399057238358;power=48.11057819879425
timestamp=1399057239359;power=49.13518463141728
timestamp=1399057240358;power=49.67518313355109
timestamp=1399057241359;power=48.75873670257898
timestamp=1399057242359;power=49.23877388194696
timestamp=1399057243358;power=48.59327984445566
timestamp=1399057244358;power=48.93121215484107
timestamp=1399057245358;power=49.462264115680696
timestamp=1399057246358;power=50.05054794600996
timestamp=1399057247359;power=48.953437702947184
timestamp=1399057248358;power=49.512325754738434
timestamp=1399057249359;power=48.95096819760206
timestamp=1399057250359;power=49.16154768409286
timestamp=1399057251359;power=50.7327379664367
timestamp=1399057252358;power=48.97016101984574
timestamp=1399057253359;power=49.44963497869642
timestamp=1399057254359;power=49.31927109126698
timestamp=1399057255358;power=49.75420730459506
timestamp=1399057256358;power=50.122986769466934
timestamp=1399057257358;power=50.132128271709405
timestamp=1399057258358;power=50.18299141688793
timestamp=1399057259358;power=49.374834961532265
timestamp=1399057260359;power=50.73490419919558
timestamp=1399057261359;power=38.26450875149127
timestamp=1399057262359;power=26.328739548678737
timestamp=1399057263358;power=27.776151291180124
timestamp=1399057264358;power=27.840163469205052
timestamp=1399057265358;power=28.412417177118595
timestamp=1399057266359;power=27.72695614522594
timestamp=1399057267358;power=27.961104244133367
timestamp=1399057268359;power=27.927202701456885
timestamp=1399057269359;power=28.35893289030183
timestamp=1399057270359;power=27.725396457639548
timestamp=1399057271359;power=27.77132059212782
timestamp=1399057272359;power=27.570467490724393
timestamp=1399057273359;power=27.390670171737284
timestamp=1399057274358;power=27.68720577410048
timestamp=1399057275358;power=27.462805722608017
timestamp=1399057276359;power=27.346002452249163
timestamp=1399057277359;power=27.42223218303418
timestamp=1399057278358;power=27.262905763618495
timestamp=1399057279359;power=27.38462638234001
timestamp=1399057280359;power=27.43897716226033
timestamp=1399057281359;power=27.285889493190222
timestamp=1399057282359;power=27.12452681498119
timestamp=1399057283358;power=27.256385403014264
timestamp=1399057284358;power=27.174523467056158
timestamp=1399057285358;power=27.140773560672795
timestamp=1399057286359;power=27.197355560334763
timestamp=1399057287358;power=27.48364488174845
timestamp=1399057288359;power=27.538060648651534
timestamp=1399057289358;power=27.297522163105413
